"","id","converted_sample_01.fasta.fq_kallisto","converted_sample_02.fasta.fq_kallisto","converted_sample_03.fasta.fq_kallisto","converted_sample_04.fasta.fq_kallisto","converted_sample_05.fasta.fq_kallisto","converted_sample_06.fasta.fq_kallisto","converted_sample_07.fasta.fq_kallisto","converted_sample_08.fasta.fq_kallisto","converted_sample_09.fasta.fq_kallisto","converted_sample_10.fasta.fq_kallisto","converted_sample_11.fasta.fq_kallisto","converted_sample_12.fasta.fq_kallisto","converted_sample_13.fasta.fq_kallisto","converted_sample_14.fasta.fq_kallisto","converted_sample_15.fasta.fq_kallisto","converted_sample_16.fasta.fq_kallisto"
"26012","ENST00000615165.1",15.5468,148.581,137.886,88.1163,109.601,90.7496,106.322,65.8518,165.44,82.0233,40.218,82.3691,111.549,52.9669,3.68153,48.0384
"26076","ENST00000546861.2",0,0,0,0,0,0,0,0,0,0,0,0,1.34855,1.0812,0,0
"26281","ENST00000471464.5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"26289","ENST00000439765.3",2.77132,4.09349,2.72892,2.70158,2.64595,10.8663,2.70971,5.38675,1.36279,6.95903,6.60976,4.07225,6.88675,4.02834,5.49431,9.35426
"26290","ENST00000444532.2",70.2287,161.907,88.2711,131.298,90.354,143.134,111.29,113.613,129.637,179.041,141.39,107.928,79.1133,154.972,91.5057,150.646
"26343","ENST00000547444.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787593
"26508","ENST00000262738.7",2482,2349,2280.82,2374,2295.76,2279.57,2278,2229,2336,2147,2237.69,2107,2335.63,2176.75,2345.59,2223
"26509","ENST00000473624.1",0,0,0,0,0,0,0,0,0,0,3.61164,0,0,0,0,0
"26511","ENST00000454637.1",1.15026e-06,0,37.1837,0,16.2357,8.42939,8.70401e-07,2.00856e-06,0,0,2.70174,0.000327259,18.3744,12.7075,9.40904,0
"26513","ENST00000369443.9",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"26526","ENST00000549240.1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"26624","ENST00000549591.1",0,0,0,0,0,0,0,1.00004,0,0,0,0,0,0,0,0
"26655","ENST00000505033.1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"27079","ENST00000578223.1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"27270","ENST00000281127.11",1,0,3,1.00005,0,0,2,1.00003,1,1,0,2,2.00009,0,0,1
"27362","ENST00000552002.6",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"27439","ENST00000645327.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"27506","ENST00000441751.5",0,0,1.83896e-08,3.99977,8.71279,7.835e-06,0,2.49388,1.25251,0,0,2.6486,0,6.77019,0,0
"27507","ENST00000402203.5",4.35264,0,68.9474,0.0790574,0.00267272,0.00535811,0.0716268,0,134.238,0,41.4636,11.7762,8.20797e-06,0.0068103,76.2582,32.4437
"27508","ENST00000489500.1",0,0,0,0,0,0,0,0,0,0,0,0,2.03678,0,0,0
"27509","ENST00000335727.13",12313,12034.9,12703.2,12776.5,11773.4,11954.7,12083.2,11655.9,14754.4,13548.3,14000,13954.8,14111.2,14229.1,13210.9,14460.6
"27511","ENST00000497559.1",0,0,0,0,0,0,0,0,0,0,3.47504,0,0,0,0,0
"27513","ENST00000301923.13",3249.96,2869.6,2622.52,3312.04,2866.15,3597.94,2928.25,3170.77,3046.65,3334.86,3429.58,2759.68,2862.6,3049.98,3068.49,2765.4
"27514","ENST00000454349.6",4092.69,4367.45,3827.29,3449.37,4622.75,3798.36,4404.49,4904.82,3514.46,3583.81,3551.51,4368.08,4242.15,3838.16,4838.35,3797.53
"27516","ENST00000374268.4",0,0.297475,0,0,0,0,0,0,0,0,1.48592,0,0,0,0,0
"27683","ENST00000587236.1",4,1,1.00094,0,2.05298,2.06298,3,3.00313,0,1.00098,2.00113,1.0397,3.00093,2.00158,1,1
"27793","ENST00000525018.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"27821","ENST00000469003.5",0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0
"28278","ENST00000291232.4",225,154,194,127,222,117,210,194,190,161,182,226,197,208,161.012,195
"28666","ENST00000322153.11",2,1,0,0,1,1,0,0,0,1,0,1,0,2,0,3
"28705","ENST00000357450.8",735.178,631.497,641.824,735.272,678.369,730.609,726.008,741.533,822.836,723.984,717.798,710.139,708.053,664.182,775.619,776.512
"28706","ENST00000404354.3",102.822,159.503,140.176,138.728,107.631,98.3906,201.992,79.4671,89.1643,170.016,90.2024,117.861,132.947,133.818,119.381,158.488
"28759","ENST00000406938.2",581.234,518.267,456.236,519.273,499.532,579.417,498.598,543.67,481.792,512.218,496.086,594.974,517.169,545.055,455.58,537.536
"28767","ENST00000489453.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41517,0
"28769","ENST00000463053.1",0,0,0,0,1.497,0,0,1.73699,0,0,0,0,0,0,0,0
"28804","ENST00000623632.3",0,13.313,17.1479,13.0334,8.84168,20.4145,23.8442,26.8157,0,18.157,13.3778,28.7467,30.4587,0,0,10.3968
"28806","ENST00000342312.9",73.97,117.361,65.0019,87.1588,78.2745,86.4713,65.9471,117.573,98.856,57.6556,75.7267,48.8329,90.5425,90.0615,158.349,63.5605
"28807","ENST00000636714.1",123.606,77.6679,95.0745,156.944,117.08,114.404,9.74894,226.195,33.8534,120.476,170.423,272.65,190.114,9.75173,128.895,127.064
"28811","ENST00000216194.11",76.6859,108.197,153.195,93.6815,149.968,96.9295,123.079,59.6024,88.8312,148.069,111.688,137.482,105.816,246.843,98.1015,149.253
"28813","ENST00000623978.3",2.70033,0,6.68594,0,0,0,0,0,1.57295e-05,0,0,0,0,0,0,0
"28814","ENST00000636265.1",146.81,235.846,208.187,213.665,258.735,225.149,254.987,163.284,230.233,221.614,222.248,165.729,139.397,221.173,189.49,256.588
"28816","ENST00000624474.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99519
"28820","ENST00000636433.1",0,0,5.5828,0,0,0,0,0,0,0,0,0,0,0,0,0
"28821","ENST00000625194.3",26.5108,0,0.836826,28.9108,1.25045,0.160847,53.9944,24.6103,66.7141,23.0276,1.36341e-06,0,0.00013225,0,15.9706,0.000551119
"28831","ENST00000404699.6",0,0,0,0,0,0,0,0.879411,0,0,0,2.53111e-06,0,0,0,8.26014e-06
"28832","ENST00000308700.6",763,605,727,823,651,763,690,629.121,710,672,708,744,611,667,729,632
"28884","ENST00000409464.1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"28906","ENST00000216211.8",207.447,229.714,189.731,208.669,220.449,259.768,208.072,269.09,264.724,208.309,249.063,264.226,271.817,234.387,253.661,275.196
"28907","ENST00000396082.2",121.553,148.286,108.269,104.331,92.5505,98.2325,156.928,127.91,120.276,125.691,115.937,118.774,107.183,144.613,92.3391,75.8044
"29069","ENST00000551223.5",0,0,0,0,0,0,0,0,0,0,0,0,2.3195,0,0.752286,0
"29159","ENST00000644112.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29220","ENST00000328306.4",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"29520","ENST00000223114.8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"29640","ENST00000234961.6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"29686","ENST00000255882.10",1161.56,1514.16,1272.66,1312.29,1307.09,1375.5,1362.62,1393.55,1412.67,1362.81,1324.56,1355.78,1397.13,1274.85,1459.23,1334.82
"29688","ENST00000477245.5",675.24,560.614,638.736,715.344,662.45,658.484,634.181,607.606,628.697,658.629,617.588,583.099,716.168,695.625,563.512,686.112
"29689","ENST00000466772.5",0,0,0,0,0,0,0,0,6.3752,0,0,0,4.20551,0,0,6.09654
"29690","ENST00000399213.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25915,0
"29692","ENST00000466394.1",0,0,0,0,0,0,0,0,0,0,2.23454,16.94,0,0,0,0
"29694","ENST00000485123.1",0,0,1.50672,0,0,0,0,0,0,0,0,0,0,0,0,0
"29695","ENST00000462210.1",0,0,0,0,0,0,0,0,0,0,0,0,1.52572,0,0,0
"29698","ENST00000475414.1",0,0,0,0,3.64923,0,0,0,0,0,0,0,0,0,0,0
"29699","ENST00000466162.5",0,0,0,0,0,0,0,0,4.14042,0,7.74705,0,0,4.73941e-05,4.80181e-08,0
"29701","ENST00000485963.5",28.4727,0,0,0,0,31.9667,0,0,0,0.00037025,0,0,26.1402,20.7239,0,0
"29703","ENST00000449120.1",0,2.02082,0,0,0,0,0,1.72549,0,0,0,0,0,0,2.22347,0
"29723","ENST00000450207.5",7.51449,12.7137,0,6.91356,13.0736,5.56665,13.1819,8.78019,9.62831,9.63737,22.4469,4.05137,8.40624,0,0,19.4114
"29724","ENST00000404488.7",329.528,335.495,368.843,328.539,379.119,415.578,338.506,308.87,374.119,417.063,347.507,340.623,351.032,367.488,374.816,318.078
"29725","ENST00000328268.8",258.185,203.791,263.157,209.769,237.006,237.112,253.188,238.349,220.757,292.3,222.813,210.574,294.847,172.394,168.184,234.532
"29729","ENST00000482956.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240654
"29733","ENST00000487969.1",0,0,0,0,0,1.1041,1.12436,0,1.12286,0,2.23341,0,0,1.11752,0,0
"29937","ENST00000400451.6",154.048,100.086,93.0278,241.48,158.242,135.181,58.3107,46.6964,313.23,265.55,319.613,416.264,495.658,387.821,401.948,726.198
"29938","ENST00000403682.7",425.335,546.37,364.762,416.538,335.361,479.829,477.839,417.783,695.276,809.83,530.113,548.116,499.838,749.388,490.619,386.157
"29939","ENST00000357502.5",203.214,154.461,142.027,217.451,155.911,149.827,158.126,209.989,65.9129,133.188,144.371,179.856,202.795,169.405,182.044,158.105
"29940","ENST00000493734.5",0,0,4.12415,0,0,0,4.31568,4.26,0,0,0,0,0,4.06843,0,0
"29941","ENST00000420626.1",96.5728,101.151,103.178,68.1802,64.4009,66.5078,99.2448,87.8806,200.391,190.999,193.944,176.357,211.928,234.549,210.921,176.384
"29942","ENST00000437275.5",792.178,931.132,727.164,884.876,1035.38,769.51,931.364,925.844,2792.73,2675.65,2788.18,2788.71,2842.01,3131.41,3068.88,2953.72
"29943","ENST00000405993.2",0,0,0,7.76051,0,0,0,9.05771,0,0,0,8.75892,0,0,0,0
"29944","ENST00000476678.1",0,0,0,0,0,0,2.05334,2.03722,0,2.0161,0,2.05994,0,2.0467,0,0
"29945","ENST00000611540.4",2278.65,2155.8,2375.72,2045.71,1830.71,1873.15,2068.75,2104.45,1990.46,2261.76,2163.78,1884.88,2061.77,1794.31,1790.59,2050.44
"30051","ENST00000534834.1",0,0,0,0,0,0,0,0,0,0,0,1.01748,1.01865,0,1.04125,0
"30052","ENST00000627376.1",0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30086","ENST00000396426.7",406.516,476.235,412.808,329.63,438.416,415.977,553.977,347.978,471.45,403.432,504.825,553.123,329.939,483.065,348.573,409.955
"30087","ENST00000406029.5",2.55547e-06,0,0,0,0,0,0,9.47906e-07,0,21.4597,0,0,6.53958,1.07755e-08,0,2.48911e-08
"30088","ENST00000396425.7",3428.48,3565.76,3165.19,3551.37,3333.58,3171.02,3435.02,3416.02,830.55,967.108,965.175,891.877,949.521,940.935,912.427,1100.05
"30121","ENST00000633730.1",0,1.00124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30207","ENST00000637731.1",0,0.747625,0,1.00108,2.0031,2.00625,0.746856,1.74959,0.744992,1.00086,0,2.00806,0,0,0,0.745861
"30433","ENST00000286713.6",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"30486","ENST00000216038.5",456,460,391,436,489,435.081,387,445,364,370.67,345,449,452,375,429,402
"30489","ENST00000485373.5",0,0,0,0,0,10.9187,0,0,0,4.33014,0,0,0,0,0,0
"30542","ENST00000514665.1",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"30642","ENST00000602053.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"30741","ENST00000636581.1",0,0,0,0,1.06171,2,0,0,0,0,1,0,0,0,0,0
"30881","ENST00000432186.5",29.7025,47.6128,15.758,53.0922,5.28496e-05,34.4296,31.5456,0,22.5674,5.82469,81.4599,45.9967,171.841,0.00726462,6.06855,26.7321
"30883","ENST00000006251.11",300.202,217.209,301.386,239.607,381.758,287.261,299.361,221.391,316.159,325.387,303.562,235.154,345.251,212.896,412.174,358.537
"30884","ENST00000459857.5",0,0,0,4.44633,0,0,0,0,3.64313,0,0,0,0,0,0,0
"30885","ENST00000403581.5",384.952,396.349,382.352,457.278,448.104,486.048,390.656,451.067,402.226,452.219,383.482,337.238,371.996,399.759,399.538,518.426
"30887","ENST00000336985.10",111.207,71.9834,163.539,199.148,60.8132,124.317,133.881,205.964,76.6067,120.152,67.8546,166.516,118.387,170.647,150.933,151.354
"30888","ENST00000403696.5",0,0,0,0,0,0,0,5.20557,0,5.34698,0,0,3.79847,0,0,0
"30891","ENST00000432916.5",0,0,0,6.3915,0,0,6.03799,0,0,0,0,0,0,0,13.4698,0
"30892","ENST00000477331.5",0,0,0,0,0,0,0,0,13.1685,0,0,0,0,0,0,0
"30896","ENST00000611394.4",349.799,371.38,167.504,303.305,351.377,253.317,342.902,321.402,1968.18,2044.53,2058.85,1913,1689.73,2027.87,1736,1993.37
"30897","ENST00000624862.3",850.669,831.387,874.661,768.37,756.712,909.195,796.755,865.034,970.099,872.739,928.711,934.943,885.095,867.588,831.46,751.106
"30898","ENST00000617066.4",276.626,202.792,382.63,325.146,313.389,310.424,225.934,319.406,210.558,273.897,164.177,203.317,320.77,185.922,364.507,324.076
"30923","ENST00000361473.9",426.707,340.825,324.014,321.608,346.96,328.303,347.816,403.762,420.612,249.157,429.863,444.007,267.045,269.232,366.085,381.958
"30924","ENST00000352766.11",0,0,0,0,0,10.5871,0,0,0,0,0,0,0,0,0,0
"30926","ENST00000515632.2",0,13.0985,0,0,0,0,0,0,0,0,0,10.0411,0,13.6511,0,0
"30990","ENST00000463981.2",0,0.74447,0.0234763,0,0,0.58149,0.302483,0,0.720993,0.16298,0.860497,0,0.441986,0.58149,0.441986,0
"31019","ENST00000216133.9",757,706.667,727.752,849,788,775.98,851,925,770.584,819,833,806,791,889,772,852
"31020","ENST00000401405.7",0,0,0,0,0,0.0203198,0,0,10.4158,0,0,0,0,0,0,0
"31021","ENST00000490741.1",0,5.33255,3.24821,0,0,0,0,0,0,0,0,0,0,0,0,0
"31069","ENST00000436959.7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"31115","ENST00000361441.4",103.518,122.472,99.1442,119.556,142.884,163.296,118.098,93.3121,102.06,80.1901,103.518,83.1061,109.35,110.808,106.434,110.808
"31116","ENST00000428892.1",113.482,152.06,98.8558,131.444,128.116,108.155,156.902,104.894,128.94,131.81,132.791,152.391,103.65,173.192,160.251,136.192
"31235","ENST00000542524.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"31240","ENST00000537279.1",0,0,0,1.18202,0,1,1,0,1,0,0,0,0,2,1.18202,0
"31245","ENST00000407418.7",78.1464,66.1238,64.1201,108.203,62.1163,84.1576,54.1013,58.1088,68.1276,86.1614,94.1764,110.206,84.1576,108.203,80.1501,76.1426
"31246","ENST00000216083.6",475.854,576.876,639.88,560.797,618.884,610.842,572.899,585.891,573.872,586.839,531.824,615.794,597.842,585.797,695.85,584.857
"31258","ENST00000419892.6",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"31306","ENST00000556246.3",0,0,0,0,1.99785,0,0,0,0,0,0,0,0,0,0,0
"31307","ENST00000641517.1",0,0,0,0,0,1.80936,0,0,0,0,1.69738,1.84438,0,0,0,0
"31323","ENST00000420993.6",504.985,509.59,357.907,418.195,458.444,488.744,460.568,465.187,494.273,582.604,426.102,476.019,570.013,538.614,588.07,568.384
"31324","ENST00000395698.7",297.671,247.486,278.346,201.878,230.674,221.602,273.8,311.055,239.808,244.215,221.19,240.013,238.136,239.351,267.992,224.571
"31325","ENST00000395701.7",0,0,0,0,0,0,0,0,9.92404,0,0,0,0,0,0,0
"31326","ENST00000518394.5",0,0,0,0,0,0,0,0,0,0,0,0,6.68568,0,0,0
"31327","ENST00000523045.5",0,0,8.34406,0,0,0,0,0,0,0,0,0,0,0,0,0
"31328","ENST00000418794.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47225,0
"31329","ENST00000299821.15",276.344,341.924,388.402,422.927,334.882,340.653,281.633,314.758,250.995,183.181,381.708,312.969,259.165,254.035,266.466,270.045
"31486","ENST00000423218.6",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"31630","ENST00000586486.1",0,3.47436,0,1.63638,1.33203,0,1.33203,0.893921,3.36986,1.72911,7.02208,1.77811,0,2.53796,0,0
"31634","ENST00000591510.1",0,0.560906,1.66822,1.38544,0,2.6632,0,3.31657,0.749685,1.02082,1.92116,4.53996e-08,0,0,3.21826,0
"32093","ENST00000367975.6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"32285","ENST00000635918.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00599
"32373","ENST00000545801.1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32532","ENST00000315684.13",1.2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32546","ENST00000318801.8",293.322,289.619,240.653,283.639,413.605,280.343,275.855,168.85,879.223,1069.85,878.486,1053.97,1106.67,1167.93,1010.62,1018.28
"32547","ENST00000216155.11",0,0,7.28316,0,0,0,0,10.3869,0,0,0,7.12153,0,0,0,0
"32549","ENST00000406293.7",0,0,0,0,0,0,0,5.38797,0.00221022,0,0,0,0,0,0,0
"32550","ENST00000328933.9",868.635,915.819,800.434,926.453,943.531,901.413,859.941,902.177,869.716,889.486,944.655,934.453,790.774,881.698,922.059,892.399
"32551","ENST00000489206.1",0,0,0,1.12683,0,0,0,0,0,0,0,0,0,0,1.12198,0
"32552","ENST00000381535.4",259.043,276.562,253.63,182.781,137.865,277.244,268.204,279.198,239.059,252.662,286.86,265.452,243.557,298.377,373.196,391.325
"32624","ENST00000216024.6",372,362.695,393,463.255,422.751,460,373,430.05,474.564,407,496.088,412,456.636,422,436,463
"32625","ENST00000439567.5",0,0,0,0,0,0,0,0,0,0,0.00312054,0,0,0,0,0
"32627","ENST00000415483.1",0,5.30522,0,0,6.24861,0,0,0,0.435658,0,0.187955,0,0,0,0,0
"32629","ENST00000428462.6",0,0,0,0,0,0,0,0,0,5.48998e-08,0,0,0,0,0,0
"32634","ENST00000481066.1",0,0,0,0,0.00179059,0,0,0,0,0,0,0,0,0,0,0
"32679","ENST00000301364.9",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"32748","ENST00000330884.8",450,555,429,526,455,476,496.44,442.525,508,477.972,501,448,517,547,496,455
"32749","ENST00000432404.5",0,5.05458e-08,0,8.59543e-08,0,0,0.560072,0.475309,0,0.0280661,1.45246e-08,0,0,0,0,0
"32889","ENST00000346753.8",2374.13,2129.94,2093.16,2082.93,2123.86,2222.5,2409.39,2321.22,651.987,654.445,466.028,692.205,549.525,629,625,671
"32890","ENST00000406725.6",0.0285486,0.937901,0.0576332,84.0683,0.138799,7.26147,4.05397,0.0596353,0.0129862,4.44242,55.9719,0.79504,3.81871e-06,7.9325e-07,4.70941e-06,4.28304e-05
"32891","ENST00000406856.6",0,0,0,0,0,0.166534,0.144339,0,0,0,0,0,0,0,0,0
"32893","ENST00000442782.6",4.84586,5.11958,10.787,0,0,0,29.7467,4.72004,0,0,0,0,4.47512,0,0,0
"32894","ENST00000423761.1",0,0,0,0,0,0,0,0,0,0.112442,0,0,0,0,0,0
"32895","ENST00000381792.6",0,0,0,0,0,18.0678,18.6693,0,0,0,0,0,0,0,0,0
"32997","ENST00000375290.6",1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
"33029","ENST00000219837.11",0,0,0,0,0,0,0,1.00004,0,0,1.00095,1,0,1.00085,0,0
"33064","ENST00000581334.1",0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
"33146","ENST00000330817.10",419.214,391.619,379.913,397.025,378.473,400.438,380.969,406.484,369.722,365.117,440.184,436.277,361.035,402.513,419.778,390.052
"33147","ENST00000486602.1",55.3367,31.6343,31.9617,48.4657,36.6755,45.8077,36.7879,31.9019,40.0625,36.3934,22.3444,43.2555,36.5169,35.2438,23.8901,43.1683
"33148","ENST00000492791.1",40.2221,30.7466,56.125,44.2882,59.6539,60.393,72.2433,59.6141,50.5881,41.49,43.472,48.2183,56.1624,44.2435,63.3324,34.517
"33361","ENST00000393658.6",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"33387","ENST00000464478.5",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"33471","ENST00000323013.6",800.55,754.971,807.671,673.225,851.744,693.941,864.96,691.599,745.428,690.172,779.198,780.472,733.884,755.206,836.194,747.914
"33472","ENST00000416699.5",6.14511,6.24437,10.3847,16.9748,11.9093,0,2.64962,14.0503,2.65787,16.0084,0,8.67358,2.80625,3.07975,0,5.40483
"33538","ENST00000572485.5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33628","ENST00000216268.5",1357,1375,1334,1317,1345,1264,1446,1326,1348,1310,1418,1208,1396,1345,1391,1253
"33948","ENST00000379095.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"34222","ENST00000157600.7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"34261","ENST00000249044.2",221,243.467,271,287,266,247,276,290,262,290,240,319,264,293,271,275
"34418","ENST00000468064.5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"34503","ENST00000618160.4",2,1,1,5,1,0,2,1,1,0,3,1,0,0,0,1
"34505","ENST00000356098.9",512.954,617.371,488.835,706.917,544.979,583.83,588.144,559.603,1193.24,1636.68,1537.76,1268.62,1615.15,1328.3,1488.32,1376.01
"34506","ENST00000216124.9",374.971,469.185,558.171,463.318,486.039,462.706,437.299,403.523,656.118,456.221,472.745,569.934,527.512,526.245,716.68,435.035
"34507","ENST00000395621.7",313.157,298.41,183.308,241.567,200.536,222.453,303.302,318.894,139.97,182.959,261.896,221.142,219.154,330.919,239.623,199.516
"34508","ENST00000453344.6",324.555,264.606,340.397,239.487,252.954,199.405,275.495,242.339,1338.53,1383.97,1218.18,1180.63,1138.9,1185.02,1053.71,1312.59
"34509","ENST00000395619.3",258.911,142.648,199.3,158.269,326.66,321.901,168.276,247.183,1331.92,1008.75,1038.16,1196.91,1008.08,1071.21,1099.75,1197.46
"34510","ENST00000551731.1",0,0,3.16152,3.07059,0,0,0,3.34489,0,2.87304,5.69032,2.8436,5.88361,0,2.71605,5.75035
"34511","ENST00000610191.1",363.71,408.187,348.965,392.169,386.247,347.881,384.685,370.815,1075.06,1084.9,984.827,969.827,983.047,1032.79,1016.64,972.987
"34512","ENST00000608497.1",49.7354,43.5932,46.8629,55.2032,44.5845,51.8242,56.7992,42.2983,104.163,138.637,110.736,111.099,135.265,105.518,126.566,126.648
"34693","ENST00000589420.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"34695","ENST00000355632.8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"34806","ENST00000263256.6",685,752,723,704.081,689.944,681,708,748.052,682,692,750,687,646.056,762,748,725
"34973","ENST00000506037.1",0,1,1,1,0,1,2.0835,1,0,1,0,0,0,0,0,0
"34978","ENST00000392876.7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"35180","ENST00000572659.1",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
"35312","ENST00000571647.1",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"35419","ENST00000327492.3",891,927.581,926,867,890,911,941,856,885,893,857,909,1043,960,895,982
"35420","ENST00000434408.1",0,1.41864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35463","ENST00000261733.6",0,0,0,0,0,0,0,0,0,1.05669,0,0,0,0,0,0
"35571","ENST00000502908.2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"35579","ENST00000465581.1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"35618","ENST00000464350.6",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
"35670","ENST00000414786.6",42.1162,42.9531,60.8273,12.3245,58.792,27.3791,42.2261,123.221,90.0549,39.6434,28.1608,54.0315,80.5623,88.4113,65.5457,83.0221
"35671","ENST00000445220.5",0,0,0,0,0,5.58447e-06,0.430945,0,1.12882e-06,0,7.06737,9.49463e-06,0,0.000103487,3.84017,0.00333725
"35672","ENST00000262795.5",3.77459e-06,2.05486e-06,0.00206095,5.71898e-07,1.36087e-08,4.85101e-06,6.34376e-05,0,0,0,3.77221e-05,1.46152e-07,0,3.09882e-08,7.77672e-07,4.32003e-08
"35724","ENST00000461647.6",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"35842","ENST00000321990.4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"35865","ENST00000429587.2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"36089","ENST00000570752.5",0,0,0,0,0,0,0,0,0,0,0,0,1.07073,0,0,0
"36133","ENST00000216471.4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"36180","ENST00000520500.1",2,0,1,3.39543,1,0,1,0,0,2,1,4,1,1,1.00081,1
"36277","ENST00000159647.9",959.516,763.308,925.117,682.937,753.188,974.997,725.885,806.053,888.788,778.091,838.556,493.866,927.615,676.572,808.929,805.263
"36278","ENST00000395842.2",723.295,859.38,640.227,809.405,721.382,711.193,726.242,659.983,783.284,739.422,841.662,831.02,785.551,869.258,922.838,638.933
"36279","ENST00000402472.2",220.189,224.313,232.656,290.659,275.43,176.81,349.873,284.963,238.928,242.487,223.782,341.114,289.834,272.17,187.233,258.803
"36357","ENST00000546957.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36359","ENST00000646577.1",1.51715,2.35652,0,0,1.51668,0.195645,1.19565,0,0,1.67826,0,0,0.517128,0,0,1.58228
"36514","ENST00000333407.10",1034.72,1134.6,1062.77,1049.31,956.524,981.97,1230.25,1054.92,1726.3,1761.82,1690.61,1620.5,1555.09,1573.47,1578.06,1544.75
"36515","ENST00000488874.1",0,0,0,0,0,0,0,0,3.82453,6.10081,10.5518,0.0285851,22.3132,14.9388,11.8452,2.52385
"36516","ENST00000473717.1",178.284,172.404,192.228,159.695,154.476,177.03,175.746,139.084,1225.95,1319.08,1214.83,1326.47,1350.6,1229.6,1344.1,1287.72
"36554","ENST00000453888.7",0,0,0,0,0,0,0,1.15783,0,0,0,0,0,0,1.15584,0
"36555","ENST00000444313.7",788.179,684.013,570.604,780.472,659.828,545.317,735.982,640.964,784.754,952.731,771.216,799.995,740.873,961.185,637.278,577.942
"36556","ENST00000416291.5",0,0,0.471264,0,0,0,0,0,0,4.70289,0,0,0,0,10.926,0
"36557","ENST00000475485.6",0,0,0,0,1.65183,0,0,0,0,0,0,0,0,0,0,0
"36562","ENST00000468564.6",0,1.33312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36563","ENST00000472551.1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.00671,0,0
"36564","ENST00000422871.5",625.821,814.654,720.925,613.528,806.52,818.683,653.018,667.878,529.246,534.566,633.784,604.005,723.127,641.808,689.64,830.058
"36586","ENST00000238831.8",0,0,1.00075,0,0,0,0,0,0,0,0,0,0,0,0,0
